FIPS,residual_R,fitted_R,residual_F,fitted_F
8021,0.1757095481131309,0.5036166654212064,0.1824323608830707,0.4968938526512666
8023,0.13749387943791652,0.661811378590329,0.09425718434701558,0.7050480736812299
8025,0.0027206881492851916,0.5031002438461197,0.04782831195677119,0.4579926200386337
8027,-0.045929385571266815,0.6027909514668671,-0.020099123799334536,0.5769606896949349
8029,-0.03893958641680973,0.596043537769248,-0.006126765592598315,0.5632307169450366
8031,0.08017742804706203,0.8220067180786056,0.11477269411184167,0.787411452013826
8033,-0.07895199017773055,0.5672772292851311,-0.08845226819155569,0.5767775072989563
8035,-0.13545810331760888,0.8160638646761945,-0.12183127413556974,0.8024370354941553
8037,0.08094619942366885,0.7269328358962236,0.07813625774741041,0.7297427775724821
8039,-0.08881437204655182,0.5812368436955414,-0.07685125506941934,0.5692737267184089
8041,-0.1323731554089865,0.7986725960590594,-0.08820610884518937,0.7545055494952622
8043,-0.04408613453256838,0.5882462878031841,-0.003997874229180027,0.5481580274997958
8045,0.0848945196932211,0.6304912538052461,0.0968158335155193,0.6185699399829478
8047,0.11471558777069939,0.6256065905151467,0.04816592022996332,0.6921562580558827
8049,0.08655810964672164,0.6141436880806711,0.06458353410820972,0.636118263619183
8051,0.004992178723922202,0.8051305748194528,0.008702227101547725,0.8014205264418273
8053,-0.11929518389567215,0.7669122807577763,-0.07484995923101632,0.7224670560931205
8055,0.09582544401192644,0.6007088929584055,0.12236549350525644,0.5741688434650756
8057,-0.009236531900191733,0.46138612287092345,-7.314527107913143e-4,0.45288104368152304
8059,-0.043284716961221936,0.8148984910924902,-0.03807178454674543,0.8096855586780137
8061,-0.018826661351297094,0.35010062694971233,0.07284787377579342,0.25842609182262183
8063,-0.0036340543419386665,0.42069027381096896,-0.0011005093656108068,0.4181567288346411
8065,0.0771101297876942,0.701383696199513,0.07682801531231431,0.7016658106748929
8067,0.025727089521096556,0.7428965793450787,0.023862306691834107,0.7447613621743412
8069,-0.038763967448319406,0.8000599708062117,-0.03544801670439036,0.7967440200622826
8071,0.09469841082639108,0.5756955640216083,0.11224103291072982,0.5581529419372695
8073,-0.10810005235679514,0.5328614693396704,-0.06878078346048021,0.49354220044335545
8075,-0.09305702450650723,0.5569916348923891,-0.061630313887469056,0.5255649242733509
